row_idx,text,pred_label,max_prob,prob_threshold,dist_to_pred_centroid,class_distance_threshold,is_unknown,final_label,reject_reason,label,hard_negative_source
5714,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=sist&password=e1t5avi5do&nombre=Gede%F3n&apellidos=Lomuscio+Jodar&email=berenson2%40auditar.com.py&dni=13226922J&direccion=Carretera+Ledesma+119+8-C&ciudad=Iglesiarrubia&cp=09125&provincia=Sevilla&ntc=2729366337703263&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.807233452796936,0.75,2.360149383544922,3.3952403348684306,0,command_exec,accepted,benign,command_exec
6002,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=dillie&password=jopo&nombre=Notburga&apellidos=Cucurela+Montezuma&email=cadoret%40escuelamontessori.pa&dni=98847765K&direccion=Carretera+Masnou%2C+172%2C+5B&ciudad=Albu%F1ol&cp=47131&provincia=Soria&ntc=8281979288655309&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.751977264881134,0.75,2.529729127883911,3.3952403348684306,0,command_exec,accepted,benign,command_exec
6026,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=percival&password=gu%E131ba&nombre=Finees&apellidos=Niub%F3&email=turman-dalkowska%40institutoandaluzdelmar.se&dni=84598781C&direccion=C%2F+David+164+&ciudad=Bellpuig&cp=22591&provincia=Tarragona&ntc=6905475964358006&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7598669528961182,0.75,2.4847261905670166,3.3952403348684306,0,command_exec,accepted,benign,command_exec
6218,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=cedric&password=aforo&nombre=Nayib&apellidos=Maurizio&email=clemento%40ingenelec.lc&dni=35944819M&direccion=Plza.+Vicente+Blasco+Iba%F1ez%2C+49%2C+5%3FG&ciudad=Calomarde&cp=19247&provincia=Toledo&ntc=2139911097438297&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7759941220283508,0.75,2.8257439136505127,3.3952403348684306,0,command_exec,accepted,benign,command_exec
6506,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=peters&password=repregunta&nombre=Ivanna&apellidos=Diez+Alguer%F3&email=carter%40redesmilitantes.no&dni=17079226R&direccion=Paseo+General+Sagardia+Ramos%2C+174%2C+&ciudad=Cala%F1as&cp=46510&provincia=Granada&ntc=5805853159182957&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7574238181114197,0.75,2.6805708408355717,3.3952403348684306,0,command_exec,accepted,benign,command_exec
6650,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=sheehan&password=m%3Fi&nombre=Sharon&apellidos=Balac+Ginet&email=gotell%40muevemiweb.wf&dni=06136230Z&direccion=C%2F+Comandante+Roman%2C+S%2FN+&ciudad=Navas+del+Rey&cp=08696&provincia=Salamanca&ntc=0788909004705438&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7665512561798096,0.75,2.745187282562256,3.3952403348684306,0,command_exec,accepted,benign,command_exec
6722,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=arnott&password=badalon%E9s&nombre=N%E9stor&apellidos=Guim&email=hawdon%40sunglasses.nom.in&dni=72047562Q&direccion=C%2F+Ateinsa+11%2C+&ciudad=Uleila+del+Campo&cp=10133&provincia=C%E1ceres&ntc=1230998117109240&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7523993253707886,0.75,2.4585201740264893,3.3952403348684306,0,command_exec,accepted,benign,command_exec
6794,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=ouellett2&password=radicalmente&nombre=Ranquel&apellidos=Orra&email=hodo%40deltamarina.my&dni=18518539C&direccion=Fructuoso+Alvarez%2C+55+&ciudad=Bay%E1rcal&cp=17742&provincia=Palencia&ntc=3322562441567993&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7723391652107239,0.75,2.5070700645446777,3.3952403348684306,0,command_exec,accepted,benign,command_exec
6818,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=ruppert2&password=65rti3ismo&nombre=Alfonsina&apellidos=Cimino+Chac%F3n&email=nordstrom-driver%40inventoscaseros.pr&dni=65511934E&direccion=C%2F+Doctor+Rodriguez+De+La+Fuente%2C+S%2FN+&ciudad=Alqu%E9zar&cp=29493&provincia=Santa+Cruz+de+Tenerife&ntc=7812097176228751&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7667544484138489,0.75,2.67691969871521,3.3952403348684306,0,command_exec,accepted,benign,command_exec
6830,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=kehoe&password=tr0gafees&nombre=Tsuneko&apellidos=Vilamaj%F3+Falc%F3&email=kandelski-delber%40maquillajeparalabios.tg&dni=57574350Z&direccion=Pasaje+Salud%2C+74+&ciudad=Pinilla+de+Molina&cp=19443&provincia=Pontevedra&ntc=8765026317865880&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7517966032028198,0.75,2.717445135116577,3.3952403348684306,0,command_exec,accepted,benign,command_exec
6902,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=jin-yuan&password=rescatador&nombre=Nevio&apellidos=L%F3pez&email=lobe-cary%40videoerotic.mh&dni=00746406X&direccion=Calle+Papoula%2C+170%2C+&ciudad=Villalube&cp=18830&provincia=Madrid&ntc=4873386854850951&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7673254013061523,0.75,2.357771873474121,3.3952403348684306,0,command_exec,accepted,benign,command_exec
6998,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=charity&password=PulsatIvo&nombre=Laureana&apellidos=Sordo+Alquinta&email=pilbeam.pouyet%40jesusfelipe.gh&dni=38072095B&direccion=Ori+Mendiaren%2C+38%2C+&ciudad=Dehesa+de+Montejo&cp=43110&provincia=La+Rioja&ntc=5216679138022321&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7521228194236755,0.75,2.6392316818237305,3.3952403348684306,0,command_exec,accepted,benign,command_exec
7034,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=sutton&password=Anis-eTe&nombre=Cielo&apellidos=Bossom&email=charbonneau_fukuda%40hiperespa%F1a.cm&dni=31320343R&direccion=Calle+Arenal%2C+180+&ciudad=Navard%FAn&cp=43427&provincia=Cuenca&ntc=9107258421117454&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7705414891242981,0.75,2.5518572330474854,3.3952403348684306,0,command_exec,accepted,benign,command_exec
7154,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=jegland&password=pisci*s&nombre=Zeeb&apellidos=Fortiana+Carrera&email=snider_anconina%40the-white-pearl-resort.py&dni=19782082N&direccion=C%2F+Domingo+Martinez+106%2C+4%3FG&ciudad=Zarza+la+Mayor&cp=34440&provincia=Soria&ntc=8188480943118711&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.8274629712104797,0.75,2.4265353679656982,3.3952403348684306,0,command_exec,accepted,benign,command_exec
7406,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=kilcoyne&password=7lj985na&nombre=Almira&apellidos=Calder%F3n+Guirao&email=saint-georges%40webhut.mh&dni=08475533X&direccion=Poligono+Bens+176%2C+&ciudad=Orba&cp=46870&provincia=Girona&ntc=5928276197058615&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7501296401023865,0.75,2.422722816467285,3.3952403348684306,0,command_exec,accepted,benign,command_exec
7430,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=fluet&password=a8i77allar&nombre=Florencia&apellidos=De+Uribarri+Alzamora&email=kim%40donkr.yu&dni=49111896L&direccion=C%2F+Ayatimas+100%2C+2-D&ciudad=Ontinyent&cp=06177&provincia=Girona&ntc=2637706220123979&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7516459226608276,0.75,2.5804011821746826,3.3952403348684306,0,command_exec,accepted,benign,command_exec
7682,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=taddeusz&password=ciclismo&nombre=Nieves&apellidos=Amores+Chavarri&email=dialegmenos%40grandesinventos.sd&dni=95169986B&direccion=Torreon%2C+83+&ciudad=Alcal%E1+de+Gurrea&cp=46196&provincia=Girona&ntc=1610558449356452&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.752488911151886,0.75,2.816283941268921,3.3952403348684306,0,command_exec,accepted,benign,command_exec
7838,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=minter&password=cosA%24Ca&nombre=Ticio&apellidos=Ladehesa+Calomardo&email=pagliero%40livanis.az&dni=64129884L&direccion=C%2F+Arquitecto+Vidal+168+&ciudad=Ribaforada&cp=11180&provincia=Badajoz&ntc=0289345947071410&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7531828880310059,0.75,2.8643012046813965,3.3952403348684306,0,command_exec,accepted,benign,command_exec
7982,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=clouthie&password=de2p34illa8o&nombre=Royce&apellidos=Mu%F1uzuri&email=koscina%40theroxyblue.is&dni=06590539G&direccion=Ciscar%2C+90%2C+&ciudad=Coles&cp=22770&provincia=Segovia&ntc=5591838639353736&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7827711701393127,0.75,2.4499425888061523,3.3952403348684306,0,command_exec,accepted,benign,command_exec
8126,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=liane3&password=C34CeS3*%F32&nombre=Edberto&apellidos=Unger&email=chantrawiboon%40elreversotenebroso.th&dni=45104511Q&direccion=Carrer+De+Pujades+134%2C+11-H&ciudad=Alc%E1ntara&cp=33196&provincia=Salamanca&ntc=7756024706749658&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7634023427963257,0.75,2.5709095001220703,3.3952403348684306,0,command_exec,accepted,benign,command_exec
8150,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=maneatis4&password=pa3d0039i4o&nombre=Lamec&apellidos=Laconich+Fraga&email=clugston%40restaurantepicopico.bo&dni=76195343T&direccion=Calle+Bartolome+Ordo%F1ez+74+&ciudad=Tejado&cp=05690&provincia=Girona&ntc=3295070876764042&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7624209523200989,0.75,2.654569387435913,3.3952403348684306,0,command_exec,accepted,benign,command_exec
8222,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=hekel&password=ennudecer&nombre=Cuniberto&apellidos=Marquine+Olivares&email=topol%40buscadordevideos.td&dni=55702502K&direccion=C%2F+Rositas+80+12%3FA&ciudad=Gerindote&cp=47699&provincia=Vizcaya&ntc=3100489069524720&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.75432288646698,0.75,2.786198377609253,3.3952403348684306,0,command_exec,accepted,benign,command_exec
8234,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=harwood&password=heinlein&nombre=Rangle&apellidos=Llobera+Crespi&email=manes-neely%40azkara.ps&dni=47745907T&direccion=Calle+Colombia+43+1-G&ciudad=Fortuna&cp=12214&provincia=Salamanca&ntc=9806138617461426&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.768122673034668,0.75,2.4900150299072266,3.3952403348684306,0,command_exec,accepted,benign,command_exec
8306,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=peiling&password=VaS6&nombre=Gismundo&apellidos=Canas+Anglaril&email=moreland%40magichobby.km&dni=76543761Z&direccion=C%2F+Pau+Gargallo%2C+27+5G&ciudad=Capolat&cp=22135&provincia=Zaragoza&ntc=6142248987618034&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7526878714561462,0.75,2.530241012573242,3.3952403348684306,0,command_exec,accepted,benign,command_exec
8342,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=minyard&password=SitiA4A&nombre=Le%F3nides&apellidos=Claver+Alor&email=sirova_cardile%40pecher.eh&dni=31612716K&direccion=C%2F+Corazon+De+Maria+77%2C+&ciudad=Zamarra&cp=29492&provincia=Baleares+%28Illes%29&ntc=2656905158370014&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7664901614189148,0.75,2.6443216800689697,3.3952403348684306,0,command_exec,accepted,benign,command_exec
8378,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=hunter&password=3e8ce4i10&nombre=Nodiel&apellidos=Oliu+Pages&email=johnson%40obelix.info&dni=17488214A&direccion=Musitu+144%2C+12-F&ciudad=Pe%F1amellera+Baja&cp=10613&provincia=Madrid&ntc=5603996231667324&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7507286071777344,0.75,2.521399974822998,3.3952403348684306,0,command_exec,accepted,benign,command_exec
8486,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=hestia&password=barredero&nombre=Niceto&apellidos=Carabelli+Larra%F1aga&email=miki%40blanquillos.cd&dni=06726126Y&direccion=C%2F+La+Mudarra+96+&ciudad=Robledillo+de+Gata&cp=06930&provincia=Navarra&ntc=1621649363596106&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7547461986541748,0.75,2.6015000343322754,3.3952403348684306,0,command_exec,accepted,benign,command_exec
8618,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=jordanna3&password=desembarazadamente&nombre=Yamal&apellidos=Llebot+Sayago&email=doyle-murray%40ajuntamentbarcelona2-0.hn&dni=59201826X&direccion=Sierra+Alta+138+&ciudad=Iruelos&cp=19174&provincia=M%E1laga&ntc=6515740156899202&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7578137516975403,0.75,2.4773168563842773,3.3952403348684306,0,command_exec,accepted,benign,command_exec
8654,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=bo-ping&password=pu%E9rpera&nombre=Bertilda&apellidos=Sesto+Comelles&email=murrel%40videoerotic.uz&dni=60202634L&direccion=Calle+Calidad+S%2FN%2C+&ciudad=Villanueva+de+Gumiel&cp=12123&provincia=Burgos&ntc=5163515102286995&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7709383368492126,0.75,2.5671982765197754,3.3952403348684306,0,command_exec,accepted,benign,command_exec
8690,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=demers&password=idolOPeyA&nombre=Carminia&apellidos=Comasoli&email=novello%40gia.com.mc&dni=64869388G&direccion=Carrer+Del+Taulat+98+13-G&ciudad=Rioja&cp=47860&provincia=%C1vila&ntc=9413034417926638&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7553538680076599,0.75,2.813719749450684,3.3952403348684306,0,command_exec,accepted,benign,command_exec
8870,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=malinde&password=930timamient1&nombre=Paz&apellidos=De+Alba+Cabanas&email=tansley%40tradora.yu&dni=43338572V&direccion=C%2F+Legazpi%2C+29+5-C&ciudad=Dehesa+de+Romanos&cp=30890&provincia=M%E1laga&ntc=7510275400971176&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7595542669296265,0.75,2.584668636322021,3.3952403348684306,0,command_exec,accepted,benign,command_exec
8882,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=hamra&password=malucha&nombre=Columbo&apellidos=Crespi+Nou&email=hacket%40callalabocaatiaherminia.ic&dni=66633578W&direccion=Carretera+De+Arcos+120+&ciudad=Pere%F1a+de+la+Ribera&cp=48115&provincia=Lugo&ntc=0698834390268186&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7561375498771667,0.75,2.6540515422821045,3.3952403348684306,0,command_exec,accepted,benign,command_exec
9122,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=legros&password=esenciarse&nombre=Quirilo&apellidos=Rosado&email=harrity_sallet%40kecole.hu&dni=60959111A&direccion=C%2F+Padre+Manjon+82+&ciudad=San+Esteban+de+la+Sierra&cp=05190&provincia=Melilla&ntc=8057081775155045&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7637141942977905,0.75,2.7616429328918457,3.3952403348684306,0,command_exec,accepted,benign,command_exec
9158,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=brunelle29&password=azutea&nombre=Edilma&apellidos=Beaussier&email=traipong%40psychominders.mu&dni=44831285F&direccion=Calle+Federico+Ballell%2C+54%2C+&ciudad=Espeja&cp=22362&provincia=Huesca&ntc=4467025067468073&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7683658003807068,0.75,2.319394111633301,3.3952403348684306,0,command_exec,accepted,benign,command_exec
9170,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=simkin5&password=agUafUertE&nombre=Matthew&apellidos=Gaytan+Ball%E1n&email=space%40lingotes.com.mk&dni=52820767W&direccion=Passeig+Misericordia+93+11-G&ciudad=Linares+de+la+Sierra&cp=31396&provincia=Toledo&ntc=8008529234296895&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7675384283065796,0.75,2.590664863586426,3.3952403348684306,0,command_exec,accepted,benign,command_exec
9242,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=lander&password=compr8n%3Fder&nombre=Gianfranco&apellidos=Yebra+Lores&email=baskett%40turinga.mu&dni=62680220E&direccion=Passeig+Independencia%2C+57+3%3FE&ciudad=Hu%E9rcanos&cp=21870&provincia=Almer%EDa&ntc=0129438518463582&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7507395148277283,0.75,2.557932138442993,3.3952403348684306,0,command_exec,accepted,benign,command_exec
9278,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=atkins&password=l9a9e&nombre=Nelo&apellidos=Lloret+Rossier&email=janey_pap%40vendomiatico.ml&dni=20437771V&direccion=C%2F+Alvaro+De+Bazan+25+&ciudad=Allo&cp=22376&provincia=Barcelona&ntc=7644089018801795&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7560916543006897,0.75,2.552618741989136,3.3952403348684306,0,command_exec,accepted,benign,command_exec
9314,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=goldmann5&password=ri165&nombre=Wilda&apellidos=Bollit+Ingl%E9s&email=schipper-kuruppu%40queinvento.ge&dni=35077968R&direccion=Passatge+Josep+Pla+S%2FN%2C+&ciudad=Cama%F1as&cp=18077&provincia=Barcelona&ntc=3976106689802433&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7558281421661377,0.75,2.597496509552002,3.3952403348684306,0,command_exec,accepted,benign,command_exec
9386,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=burke&password=pellijero&nombre=Sofiel&apellidos=Pijuan&email=dhein7%40blueberryminiloaf.com.pe&dni=50806754F&direccion=Avenida+De+La+Pasion%2C+27%2C+8%3FF&ciudad=Mazarambroz&cp=16336&provincia=Madrid&ntc=9476466081196673&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7640243172645569,0.75,2.2705869674682617,3.3952403348684306,0,command_exec,accepted,benign,command_exec
9566,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=mckinney&password=visitadora&nombre=Betsabeth&apellidos=Qui%F1ones+Ascu%ED&email=hamshire_kell%40santcugatpisos.sj&dni=67400685J&direccion=C%2F+Can+Malla+79+6%3FF&ciudad=Ezcabarte&cp=21870&provincia=Madrid&ntc=1169278790190247&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7504698038101196,0.75,2.76157283782959,3.3952403348684306,0,command_exec,accepted,benign,command_exec
9710,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=keith&password=masaDera&nombre=Bernardo&apellidos=Clapera&email=gogin_lerel%40arrsys.sh&dni=95751408Q&direccion=Plaza+Juan+Angel+Rubio+Ballesteros%2C+43%2C+&ciudad=Jasa&cp=13595&provincia=Guip%FAzcoa&ntc=6684823708192883&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7604212164878845,0.75,2.7921831607818604,3.3952403348684306,0,command_exec,accepted,benign,command_exec
9770,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=kyung&password=S94038Rio&nombre=Bulmaro&apellidos=Bech+Moncusi&email=degischer%40doloresmusculares.sg&dni=41407341G&direccion=La+Lora+11%2C+&ciudad=Manzanal+del+Barco&cp=45181&provincia=Guadalajara&ntc=3901189033753382&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7758243083953857,0.75,2.405296087265014,3.3952403348684306,0,command_exec,accepted,benign,command_exec
9806,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=devices&password=jacarear&nombre=Silvana&apellidos=Arciniega+Bettini&email=kunert%40casasdefamosos.zw&dni=85270549G&direccion=C%2F+Arenas+De+Igu%F1a+193+&ciudad=Muro&cp=18170&provincia=%C1vila&ntc=7094379932558313&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.762107789516449,0.75,2.7272088527679443,3.3952403348684306,0,command_exec,accepted,benign,command_exec
9926,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=seiko&password=ter602a&nombre=Rossana&apellidos=Cullell&email=blacaman%40capitalinvest.bw&dni=12952733F&direccion=Calle+San+Pol+De+Mar%2C+152+&ciudad=Mu%F1otello&cp=15211&provincia=Madrid&ntc=7457093509678485&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7608006000518799,0.75,2.498665571212769,3.3952403348684306,0,command_exec,accepted,benign,command_exec
10094,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=jusuf&password=252ni442a7I268EN3e&nombre=Vesna&apellidos=Clotet&email=engel%40longboarders.cu&dni=50501754X&direccion=Pasaje+Duval%2C+174%2C+3%3FG&ciudad=Albox&cp=13343&provincia=Zaragoza&ntc=6654035919135802&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7736465930938721,0.75,2.682517766952514,3.3952403348684306,0,command_exec,accepted,benign,command_exec
10214,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=mensch&password=lanchar&nombre=Bernadete&apellidos=Demoya+Yeladaky&email=messiter-ishiama1%40bidrain.hk&dni=04019813B&direccion=Marjal+169+&ciudad=Balconch%E1n&cp=29420&provincia=Girona&ntc=3744912976180571&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7744585871696472,0.75,2.461085796356201,3.3952403348684306,0,command_exec,accepted,benign,command_exec
10250,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=cuauhtem40&password=p75hi8ad56&nombre=Douglas&apellidos=Pillajo&email=kingsbury%40carloshoya.lu&dni=23941452Q&direccion=C%2F+Nuevas+Avda.s+40%2C+&ciudad=Coca&cp=02400&provincia=La+Rioja&ntc=1512398396389833&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7520372271537781,0.75,2.638221740722656,3.3952403348684306,0,command_exec,accepted,benign,command_exec
10274,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=souza&password=46r6i4&nombre=Jacobo&apellidos=Viver&email=thamar_ungeheuer%40pablobracamonte.mh&dni=00098872H&direccion=San+Juan%2C+64+4%3FA&ciudad=B%F3veda+de+Toro%2C+La&cp=40182&provincia=Tarragona&ntc=0652568665316842&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7610470652580261,0.75,2.3107898235321045,3.3952403348684306,0,command_exec,accepted,benign,command_exec
10286,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=cortland&password=colador&nombre=Odulio&apellidos=Corbal+Isoba&email=hagman%40codwatw.al&dni=56503019T&direccion=Calle+Sande%2C+68%2C+4%3FH&ciudad=Castej%F3n+de+Alarba&cp=13260&provincia=Guadalajara&ntc=2410127429866610&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7574176788330078,0.75,2.548391342163086,3.3952403348684306,0,command_exec,accepted,benign,command_exec
10394,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=hering&password=Si1_AR&nombre=Sof%EDa&apellidos=Sol%E0s+Cachiner&email=straight%40tobarisch.kz&dni=11103890L&direccion=Calle+Trafalgar+S%2FN%2C+2-C&ciudad=Paredes+de+Sig%FCenza&cp=05416&provincia=Baleares+%28Illes%29&ntc=4602024078447794&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7512692809104919,0.75,2.651585340499878,3.3952403348684306,0,command_exec,accepted,benign,command_exec
10430,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=toddy&password=escarnidor&nombre=Balduino&apellidos=Paladell+Perramon&email=washington%40espaciopintor.nl&dni=50020791T&direccion=C%2F+Alonso+De+Ercilla%2C+S%2FN+3-B&ciudad=Nava+de+Ar%E9valo&cp=45181&provincia=Tarragona&ntc=5010239039500550&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7657231092453003,0.75,2.68107271194458,3.3952403348684306,0,command_exec,accepted,benign,command_exec
10538,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=nobuyuki&password=0ep87t11&nombre=Telmo&apellidos=Arg%FCelles+Cienfuegos&email=chowraj%40tiaherminia.ad&dni=28323226Z&direccion=Travesia+2%2Fa+Travesia+De+Vigo%2C+81+&ciudad=Figueres&cp=22131&provincia=%C1vila&ntc=7241173905047603&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7606540322303772,0.75,2.6339752674102783,3.3952403348684306,0,command_exec,accepted,benign,command_exec
10670,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=mcwaters&password=procesionalmente&nombre=Natal&apellidos=Toibero+Pahissa&email=sontag%40blueberryminiloaf.com.sh&dni=54572525B&direccion=Los+Palacios%2C+81+10-E&ciudad=Huarte%2FUharte&cp=36870&provincia=Castell%F3n&ntc=9595137071003174&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7571141719818115,0.75,2.61729097366333,3.3952403348684306,0,command_exec,accepted,benign,command_exec
10850,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=muhammed&password=s58ri66ro&nombre=Anacleto&apellidos=Isal&email=rainer%40citiway.za&dni=08145876N&direccion=Avda.+Santa+Marina%2C+150+&ciudad=Marl%EDn&cp=09183&provincia=C%E1ceres&ntc=8168207865875882&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.754769504070282,0.75,2.799685478210449,3.3952403348684306,0,command_exec,accepted,benign,command_exec
11114,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=ertl&password=lenificaci*%F3n&nombre=Ruff&apellidos=Brunat+Juv%E9&email=chernovalenko9%40parcalia.cat&dni=62371303H&direccion=Calle+Ceravalls+176+&ciudad=Llers&cp=42218&provincia=Barcelona&ntc=3582656245563553&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7513588666915894,0.75,2.7199525833129883,3.3952403348684306,0,command_exec,accepted,benign,command_exec
